LEVEL,Div Num,Div Name,Sch Num,Sch Name,Sch Type,Low Grade,High Grade,Subject,Grade,Test,2018-2019 Pass Rate,2019-2020 Pass Rate,2020-2021 Pass Rate,2018-2019 Adv Pass Rate,2019-2020 Adv Pass Rate,2020-2021 Adv Pass Rate,address,latitude,longitude,geoid_sd
SCH,35,Giles County,390,Macy Mcclaugherty Elementary/Middle,Elem,PK,7,English: Reading,Gr 3,English Reading,67,NA,39,8,NA,5,Macy Mcclaugherty Elementary/Middle Giles County,37.3248293,-80.7280964,NA
SCH,35,Giles County,400,Narrows Elementary/Middle,Elem,PK,7,English: Reading,Gr 3,English Reading,62,NA,62,10,NA,12,Narrows Elementary/Middle Giles County,37.3268207,-80.8130791,NA
SCH,36,Gloucester County,250,Abingdon Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,71,NA,56,11,NA,5,Abingdon Elementary Gloucester County,37.2918403,-76.5135056,5101620
SCH,36,Gloucester County,240,Achilles Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,75,NA,63,8,NA,6,Achilles Elementary Gloucester County,37.2783364,-76.4421472,5101620
SCH,36,Gloucester County,381,Bethel Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,84,NA,63,17,NA,14,Bethel Elementary Gloucester County,37.41033,-76.605169,5101620
SCH,36,Gloucester County,100,Botetourt Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,84,NA,72,17,NA,14,Botetourt Elementary Gloucester County,37.4167011,-76.534098,5101620
SCH,36,Gloucester County,270,Petsworth Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,80,NA,77,15,NA,11,Petsworth Elementary Gloucester County,37.4617958,-76.6045074,5101620
SCH,37,Goochland County,120,Byrd Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,82,NA,56,10,NA,6,Byrd Elementary Goochland County,37.7570075,-78.0575256,NA
SCH,37,Goochland County,360,Goochland Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,78,NA,69,20,NA,6,Goochland Elementary Goochland County,37.6958999,-77.8902587,NA
SCH,37,Goochland County,260,Randolph Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,74,NA,68,27,NA,10,Randolph Elementary Goochland County,37.685335,-77.7955357,NA
SCH,38,Grayson County,480,Fairview Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,89,NA,81,16,NA,12,Fairview Elementary Grayson County,36.5835392,-80.9106677,5101690
SCH,38,Grayson County,911,Fries Elementary,Elem,PK,7,English: Reading,Gr 3,English Reading,88,NA,79,16,NA,4,Fries Elementary Grayson County,36.7145045,-80.9734636,5101690
SCH,38,Grayson County,430,Grayson Highlands,Elem,PK,7,English: Reading,Gr 3,English Reading,64,NA,100,21,NA,6,Grayson Highlands Grayson County,36.6276162,-81.4975042,5101690
SCH,38,Grayson County,422,Independence Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,73,NA,64,15,NA,6,Independence Elementary Grayson County,36.6230444,-81.1364351,5101690
SCH,39,Greene County,20,Nathanael Greene Elementary,Elem,3,5,English: Reading,Gr 3,English Reading,64,NA,45,10,NA,7,Nathanael Greene Elementary Greene County,38.2963122,-78.4464623,5101710
SCH,39,Greene County,30,Ruckersville Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,60,NA,62,11,NA,5,Ruckersville Elementary Greene County,38.2429721,-78.3887156,5101710
SCH,40,Greensville County,50,Greensville Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,57,NA,45,8,NA,8,Greensville Elementary Greensville County,36.7166137,-77.5290985,NA
SCH,41,Halifax County,1560,Clays Mill Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,76,NA,54,24,NA,0,Clays Mill Elementary Halifax County,36.8309072,-78.8730954,5101770
SCH,41,Halifax County,20,Cluster Springs Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,73,NA,60,14,NA,7,Cluster Springs Elementary Halifax County,36.628049,-78.9137279,5101770
SCH,41,Halifax County,1550,Meadville Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,57,NA,39,13,NA,4,Meadville Elementary Halifax County,36.8368301,-79.043533300000007,5101770
SCH,41,Halifax County,1510,Scottsburg Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,70,NA,70,3,NA,7,Scottsburg Elementary Halifax County,36.7791252,-78.8117141,5101770
SCH,41,Halifax County,1521,Sinai Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,72,NA,50,17,NA,14,Sinai Elementary Halifax County,36.7538704,-78.9596058,5101770
SCH,41,Halifax County,30,South Boston Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,73,NA,38,18,NA,2,South Boston Elementary Halifax County,36.7190848,-78.8901874,5101770
SCH,41,Halifax County,1490,Sydnor Jennings Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,68,NA,35,7,NA,0,Sydnor Jennings Elementary Halifax County,36.9247487,-79.0140892,5101770
SCH,112,Hampton City,500,A.W.E. Bassette Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,35,NA,54,6,NA,5,A.W.E. Bassette Elementary Hampton City,37.0165289,-76.3749884,5101800
SCH,112,Hampton City,160,Aberdeen Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,58,NA,56,14,NA,7,Aberdeen Elementary Hampton City,37.0335278,-76.4051839,5101800
SCH,112,Hampton City,470,Albert W. Patrick III Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,66,NA,68,6,NA,10,Albert W. Patrick III Elementary Hampton City,37.0299815,-76.3448476,5101800
SCH,112,Hampton City,260,Alfred S. Forrest Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,59,NA,48,9,NA,4,Alfred S. Forrest Elementary Hampton City,37.0413203,-76.425094,5101800
SCH,112,Hampton City,120,Armstrong Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,88,NA,59,25,NA,3,Armstrong Elementary Hampton City,37.0097702,-76.3646083,5101800
SCH,112,Hampton City,330,Barron Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,66,NA,74,7,NA,4,Barron Elementary Hampton City,37.0479013,-76.3419088,5101800
SCH,112,Hampton City,460,Captain John Smith Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,59,NA,58,13,NA,3,Captain John Smith Elementary Hampton City,37.045251,-76.3239528,5101800
SCH,112,Hampton City,420,Christopher C. Kraft Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,60,NA,58,13,NA,9,Christopher C. Kraft Elementary Hampton City,37.0492922,-76.4152725,5101800
SCH,112,Hampton City,30,Francis Asbury Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,69,NA,61,14,NA,6,Francis Asbury Elementary Hampton City,37.0702761,-76.2996736,5101800
SCH,112,Hampton City,650,George P. Phenix Elementary,Combined,PK,8,English: Reading,Gr 3,English Reading,79,NA,62,19,NA,10,George P. Phenix Elementary Hampton City,37.0529793,-76.4357189,5101800
SCH,112,Hampton City,640,Hunter B. Andrews,Combined,PK,8,English: Reading,Gr 3,English Reading,70,NA,62,21,NA,6,Hunter B. Andrews Hampton City,37.011011,-76.367771,5101800
SCH,112,Hampton City,250,Jane H. Bryan Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,65,NA,62,11,NA,0,Jane H. Bryan Elementary Hampton City,37.0276849,-76.3134841,5101800
SCH,112,Hampton City,490,Luther W. Machen Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,58,NA,61,4,NA,3,Luther W. Machen Elementary Hampton City,37.0672416,-76.3840619,5101800
SCH,112,Hampton City,440,Mary S. Peake Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,48,NA,42,8,NA,0,Mary S. Peake Elementary Hampton City,37.0376501,-76.3593419,5101800
SCH,112,Hampton City,270,Mary T. Christian Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,62,NA,55,4,NA,0,Mary T. Christian Elementary Hampton City,37.0535631,-76.3796997,5101800
SCH,112,Hampton City,360,Mary W. Jackson Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,80,NA,83,23,NA,13,Mary W. Jackson Elementary Hampton City,37.03521,-76.43904,5101800
SCH,112,Hampton City,410,Paul Burbank Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,75,NA,78,10,NA,3,Paul Burbank Elementary Hampton City,37.055295,-76.3735621,5101800
SCH,112,Hampton City,370,Phillips Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,74,NA,69,16,NA,6,Phillips Elementary Hampton City,37.060659,-76.317685,5101800
SCH,112,Hampton City,180,Samuel P. Langley Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,67,NA,60,12,NA,4,Samuel P. Langley Elementary Hampton City,37.0684163,-76.3330252,5101800
SCH,112,Hampton City,80,William Mason Cooper Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,79,NA,81,19,NA,6,William Mason Cooper Elementary Hampton City,37.052069,-76.3850051,5101800
SCH,42,Hanover County,360,Battlefield Park Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,82,NA,84,22,NA,11,Battlefield Park Elementary Hanover County,37.6261925,-77.2964131,5101830
SCH,42,Hanover County,20,Beaverdam Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,70,NA,61,22,NA,8,Beaverdam Elementary Hanover County,37.9332417,-77.6422901,5101830
SCH,42,Hanover County,70,Cold Harbor Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,62,NA,45,13,NA,8,Cold Harbor Elementary Hanover County,37.5933163,-77.3198321,5101830
SCH,42,Hanover County,551,Cool Spring Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,84,NA,76,31,NA,11,Cool Spring Elementary Hanover County,37.6693656,-77.4117456,5101830
SCH,42,Hanover County,430,Elmont Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,71,NA,58,19,NA,16,Elmont Elementary Hanover County,37.7141838,-77.5073852,5101830
SCH,42,Hanover County,162,John M. Gandy Elementary,Elem,3,5,English: Reading,Gr 3,English Reading,63,NA,58,16,NA,12,John M. Gandy Elementary Hanover County,37.7704085,-77.4744545,5101830
SCH,42,Hanover County,200,Kersey Creek Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,83,NA,84,21,NA,16,Kersey Creek Elementary Hanover County,37.6909622,-77.3893184,5101830
SCH,42,Hanover County,210,Laurel Meadow Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,76,NA,85,18,NA,12,Laurel Meadow Elementary Hanover County,37.6278444,-77.3371632,5101830
SCH,42,Hanover County,420,Mechanicsville Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,74,NA,66,20,NA,15,Mechanicsville Elementary Hanover County,37.612202,-77.379062,5101830
SCH,42,Hanover County,410,Pearson's Corner Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,95,NA,89,25,NA,30,Pearson's Corner Elementary Hanover County,37.677916,-77.3897449,5101830
SCH,42,Hanover County,552,Pole Green Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,83,NA,86,22,NA,17,Pole Green Elementary Hanover County,37.6396904,-77.308604,5101830
SCH,42,Hanover County,30,Rural Point Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,88,NA,88,29,NA,22,Rural Point Elementary Hanover County,37.6650435,-77.3394216,5101830
SCH,42,Hanover County,40,South Anna Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,74,NA,68,20,NA,19,South Anna Elementary Hanover County,37.761794,-77.659916,5101830
SCH,42,Hanover County,290,Washington-Henry Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,84,NA,56,22,NA,15,Washington-Henry Elementary Hanover County,37.6456489,-77.3839097,5101830
SCH,113,Harrisonburg City,120,Bluestone Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,57,NA,31,11,NA,5,Bluestone Elementary Harrisonburg City,38.4460067,-78.9056777,NA
SCH,113,Harrisonburg City,50,Keister Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,42,NA,30,3,NA,2,Keister Elementary Harrisonburg City,38.4384323,-78.8830383,NA
SCH,113,Harrisonburg City,110,Smithland Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,56,NA,43,14,NA,4,Smithland Elementary Harrisonburg City,38.4403692,-78.8360483,NA
SCH,113,Harrisonburg City,60,Spotswood Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,35,NA,25,6,NA,3,Spotswood Elementary Harrisonburg City,38.4419247,-78.8605822,NA
SCH,113,Harrisonburg City,191,Stone Spring Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,52,NA,74,14,NA,7,Stone Spring Elementary Harrisonburg City,38.4155181,-78.8748407,NA
SCH,113,Harrisonburg City,30,Waterman Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,65,NA,36,16,NA,2,Waterman Elementary Harrisonburg City,38.4552613,-78.8740407,NA
SCH,43,Henrico County,320,Arthur Ashe Jr. Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,60,NA,39,11,NA,4,Arthur Ashe Jr. Elementary Henrico County,37.5715762,-77.3641155,5101890
SCH,43,Henrico County,120,Cashell Donahoe Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,49,NA,38,4,NA,2,Cashell Donahoe Elementary Henrico County,37.5381415,-77.2930248,5101890
SCH,43,Henrico County,590,Chamberlayne Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,57,NA,77,8,NA,19,Chamberlayne Elementary Henrico County,37.6322413,-77.4423657,5101890
SCH,43,Henrico County,530,Charles M. Johnson Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,49,NA,30,4,NA,0,Charles M. Johnson Elementary Henrico County,37.6026773,-77.505115,5101890
SCH,43,Henrico County,93,Colonial Trail Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,88,NA,85,31,NA,32,Colonial Trail Elementary Henrico County,37.6602419,-77.6142442,5101890
SCH,43,Henrico County,400,Crestview Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,69,NA,41,19,NA,6,Crestview Elementary Henrico County,37.6006067,-77.5201454,5101890
SCH,43,Henrico County,82,David A. Kaechele Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,91,NA,87,34,NA,31,David A. Kaechele Elementary Henrico County,37.6927357,-77.6311493,5101890
SCH,43,Henrico County,700,Dumbarton Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,41,NA,48,11,NA,4,Dumbarton Elementary Henrico County,37.6387661,-77.518351,5101890
SCH,43,Henrico County,300,Echo Lake Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,78,NA,71,25,NA,24,Echo Lake Elementary Henrico County,37.6680429,-77.5444071,5101890
SCH,43,Henrico County,680,Elizabeth Holladay Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,47,NA,30,8,NA,1,Elizabeth Holladay Elementary Henrico County,37.6194023,-77.4911124,5101890
SCH,43,Henrico County,200,Fair Oaks Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,45,NA,28,6,NA,5,Fair Oaks Elementary Henrico County,37.5339752,-77.3204952,5101890
SCH,43,Henrico County,150,Gayton Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,90,NA,95,30,NA,27,Gayton Elementary Henrico County,37.6350281,-77.6323936,5101890
SCH,43,Henrico County,470,George F. Baker Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,69,NA,30,15,NA,3,George F. Baker Elementary Henrico County,37.4826454,-77.367635,5101890
SCH,43,Henrico County,20,Glen Allen Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,80,NA,75,26,NA,16,Glen Allen Elementary Henrico County,37.6785877,-77.523059,5101890
SCH,43,Henrico County,380,Glen Lea Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,32,NA,13,3,NA,0,Glen Lea Elementary Henrico County,37.580114,-77.4009133,5101890
SCH,43,Henrico County,260,Greenwood Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,81,NA,33,24,NA,7,Greenwood Elementary Henrico County,37.6708956,-77.487853,5101890
SCH,43,Henrico County,420,Harold Macon Ratcliffe Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,50,NA,36,5,NA,5,Harold Macon Ratcliffe Elementary Henrico County,37.5676649,-77.3892011,5101890
SCH,43,Henrico County,94,Harvie Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,70,NA,37,12,NA,4,Harvie Elementary Henrico County,37.5707746,-77.3795304,5101890
SCH,43,Henrico County,330,Henry D. Ward Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,55,NA,40,17,NA,2,Henry D. Ward Elementary Henrico County,37.4675681,-77.3246548,5101890
SCH,43,Henrico County,640,Highland Springs Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,53,NA,18,9,NA,0,Highland Springs Elementary Henrico County,37.5427576,-77.3401858,5101890
SCH,43,Henrico County,620,Jackson Davis Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,88,NA,73,29,NA,12,Jackson Davis Elementary Henrico County,37.623762,-77.55979,5101890
SCH,43,Henrico County,660,Jacob L. Adams Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,59,NA,18,9,NA,4,Jacob L. Adams Elementary Henrico County,37.5363083,-77.3660365,5101890
SCH,43,Henrico County,430,Laburnum Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,41,NA,20,2,NA,0,Laburnum Elementary Henrico County,37.5967017,-77.4283329,5101890
SCH,43,Henrico County,370,Lakeside Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,52,NA,43,15,NA,10,Lakeside Elementary Henrico County,37.6133732,-77.4788795,5101890
SCH,43,Henrico County,50,Longdale Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,51,NA,56,12,NA,9,Longdale Elementary Henrico County,37.6545358,-77.4644245,5101890
SCH,43,Henrico County,490,Maude Trevvett Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,72,NA,52,8,NA,8,Maude Trevvett Elementary Henrico County,37.6381601,-77.4921097,5101890
SCH,43,Henrico County,540,Maybeury Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,76,NA,67,23,NA,14,Maybeury Elementary Henrico County,37.5937198,-77.5826476,5101890
SCH,43,Henrico County,210,Montrose Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,58,NA,24,5,NA,2,Montrose Elementary Henrico County,37.5194625,-77.3763686,5101890
SCH,43,Henrico County,270,Nuckols Farm Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,90,NA,84,24,NA,20,Nuckols Farm Elementary Henrico County,37.655811,-77.639282,5101890
SCH,43,Henrico County,440,Pemberton Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,84,NA,77,30,NA,16,Pemberton Elementary Henrico County,37.6083493,-77.5794701,5101890
SCH,43,Henrico County,570,Pinchbeck Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,74,NA,46,24,NA,7,Pinchbeck Elementary Henrico County,37.6021997,-77.5900503,5101890
SCH,43,Henrico County,630,R.C. Longan Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,77,NA,53,16,NA,0,R.C. Longan Elementary Henrico County,37.6414681,-77.5469662,5101890
SCH,43,Henrico County,90,Ridge Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,57,NA,18,12,NA,0,Ridge Elementary Henrico County,37.6053815,-77.5597029,5101890
SCH,43,Henrico County,240,Rivers Edge Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,94,NA,92,34,NA,32,Rivers Edge Elementary Henrico County,37.6870895,-77.5788115,5101890
SCH,43,Henrico County,650,Ruby F. Carver Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,74,NA,52,29,NA,5,Ruby F. Carver Elementary Henrico County,37.6069136,-77.6281594,5101890
SCH,43,Henrico County,220,Sandston Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,75,NA,65,21,NA,15,Sandston Elementary Henrico County,37.5245932,-77.3127383,5101890
SCH,43,Henrico County,550,Seven Pines Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,70,NA,79,10,NA,12,Seven Pines Elementary Henrico County,37.5153518,-77.304441,5101890
SCH,43,Henrico County,710,Shady Grove Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,95,NA,90,49,NA,27,Shady Grove Elementary Henrico County,37.6948835,-77.6143393,5101890
SCH,43,Henrico County,60,Short Pump Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,85,NA,72,34,NA,20,Short Pump Elementary Henrico County,37.6493741,-77.6126,5101890
SCH,43,Henrico County,480,Skipwith Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,62,NA,62,12,NA,10,Skipwith Elementary Henrico County,37.6189149,-77.537079,5101890
SCH,43,Henrico County,230,Springfield Park Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,83,NA,69,22,NA,15,Springfield Park Elementary Henrico County,37.6572822,-77.5654039,5101890
SCH,43,Henrico County,10,Three Chopt Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,75,NA,52,32,NA,12,Three Chopt Elementary Henrico County,37.6025268,-77.5387862,5101890
SCH,43,Henrico County,360,Tuckahoe Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,89,NA,77,35,NA,14,Tuckahoe Elementary Henrico County,37.5841909,-77.552501,5101890
