"","Tract","GEOID","NAME","ChildcareAware-0yr-min","ChildcareAware-1yr-min","ChildcareAware-2-3yr-min","ChildcareAware-4-5yr-min","ChildcareAware-5-12yr-min","ChildcareAware-0yr-avg","ChildcareAware-1yr-avg","ChildcareAware-2-3yr-avg","ChildcareAware-4-5yr-avg","ChildcareAware-5-12yr-avg","ChildcareAware-0yr-max","ChildcareAware-1yr-max","ChildcareAware-2-3yr-max","ChildcareAware-4-5yr-max","ChildcareAware-5-12yr-max"
"1833","51740213104","51740","Portsmouth",696.833333333333,613.333333333333,503.333333333333,480,425.333333333333,890,813.333333333333,704,665.333333333333,568,1082,1002,907.333333333333,851.333333333333,725
"1834","51700031603","51700","Newport News",916,580,500,500,340,948,804,716,680,536,980,920,880,820,750
"1835","51550021004","51550","Chesapeake",740,740,500,500,428,1008,920,760,704,620,1216,1176,1056,936,856
"1836","51740211800","51740","Portsmouth",696.833333333333,613.333333333333,503.333333333333,480,425.333333333333,890,813.333333333333,704,665.333333333333,568,1082,1002,907.333333333333,851.333333333333,725
"1837","51013100300","51013","Arlington",1000,1000,1000,1000,1388,1788,1756,1528,1428,1412,2040,2040,1776,1620,1440
"1838","51149850200","51149","Prince George",766.462666666667,741.973777777778,573.045833333333,550.404166666667,524.233333333333,940.666666666667,892.311111111111,739.908333333333,713.754166666667,644.833333333333,1177.65555555556,1101.1,943.554166666667,952.3875,791.566666666667
"1839","51700032001","51700","Newport News",916,580,500,500,340,948,804,716,680,536,980,920,880,820,750
"1840","51570830300","51570","Colonial Heights",820,780,660,660,660,820,780,780,780,660,820,780,900,900,660
"1841","51191010501","51191","Washington",700,700,700,580,240,700,700,700,580,240,700,700,700,580,240
"1842","51810044806","51810","Virginia Beach",725,640,600,580,400,996,916,836,792,660,1320,1200,1060,1060,940
"1843","51107611205","51107","Loudoun",1180,1180,1000,992,500,1556,1488,1360,1280,1156,1820,1780,1720,1640,1600
"1844","51810044202","51810","Virginia Beach",725,640,600,580,400,996,916,836,792,660,1320,1200,1060,1060,940
"1845","51085321402","51085","Hanover",880,832,640,472,420,996,916,780,660,600,1196,980,904,800,760
"1846","51187020400","51187","Warren",540,500,500,480,420,552,544,528,504,448,560,560,540,520,480
"1847","51810040200","51810","Virginia Beach",725,640,600,580,400,996,916,836,792,660,1320,1200,1060,1060,940
"1848","51595890100","51595","Emporia",787.389290277778,766.039429166667,468,468,502.323047619048,917.973611111111,878.175416666667,468,468,564.849523809524,1061.37347222222,1012.47208333333,468,468,629.031619047619
"1849","51059451502","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"1850","51059482601","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"1851","51153901417","51153","Prince William",800,720,640,640,500,1224,1180,1076,1028,792,1616,1540,1452,1360,1200
"1852","51041100815","51041","Chesterfield",827.08,827.08,576,576,516,1032,992,848,808,724,1248,1200,1088,1020,920
"1853","51750010102","51750","Radford",554.2,532.1,512.472222222222,478.138888888889,469.416666666667,688.6,657.46,586.555555555556,541.055555555556,469.416666666667,787.4,753.3,660.555555555556,602.159722222222,469.583333333333
"1854","51107610800","51107","Loudoun",1180,1180,1000,992,500,1556,1488,1360,1280,1156,1820,1780,1720,1640,1600
"1855","51187020102","51187","Warren",540,500,500,480,420,552,544,528,504,448,560,560,540,520,480
"1856","51770002301","51770","Roanoke",220,220,192,200,340,1084,980,708,656,516,1480,1360,932,860,640
"1857","51810046212","51810","Virginia Beach",725,640,600,580,400,996,916,836,792,660,1320,1200,1060,1060,940
"1858","51143010302","51143","Pittsylvania",530.307277777778,506.668388888889,435.6,407.6,404.461111111111,657.666666666667,620.361111111111,516.8,476,430.283333333333,800.344444444444,751.616666666667,600.4,552.4,455.416666666667
"1859","51660000302","51660","Harrisonburg",640,640,560,560,300,668,660,588,580,300,700,680,620,600,300
"1860","51510200600","51510","Alexandria",896,896,848,512,460,1664,1544,1456,1300,460,2032,1800,1708,1660,460
"1861","51003010402","51003","Albemarle",820,760,680,460,404,928,852,812,680,441.333333333333,1040,944,944,900,480
"1862","51107611803","51107","Loudoun",1180,1180,1000,992,500,1556,1488,1360,1280,1156,1820,1780,1720,1640,1600
"1863","51185020100","51185","Tazewell",548,524,504,472,407.25,548,524,504,472,407.25,548,524,504,472,407.25
"1864","51095080104","51095","James City",740,740,700,660,580,896,868,756,720,636,1055,1005,880,820,696
"1865","51590000200","51590","Danville",550.921833333333,510.005166666667,472.8,408.8,416.716666666667,649,599.083333333333,512.4,442,464.183333333333,769.033333333333,714.85,555.2,481.2,509.583333333333
"1866","51810045434","51810","Virginia Beach",725,640,600,580,400,996,916,836,792,660,1320,1200,1060,1060,940
"1867","51059460400","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"1868","51059432701","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"1869","51169030500","51169","Scott",585,560,550,500,405,590,568,555,510,410,600,580,560,520,415
"1870","51021040200","51021","Bland",440,400,380,380,420,440,400,380,380,420,440,400,380,380,420
"1871","51061930304","51061","Fauquier",1216,1216,708,708,519.857142857143,1216,1216,800,764,696.714285714286,1216,1216,896,820,862
"1872","51770000602","51770","Roanoke",220,220,192,200,340,1084,980,708,656,516,1480,1360,932,860,640
"1873","51760070802","51760","Richmond",208,208,340,340,340,1000,944,704,664,392,1400,1153.84,1153.84,1153.84,500
"1874","51059420203","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"1875","51810045415","51810","Virginia Beach",725,640,600,580,400,996,916,836,792,660,1320,1200,1060,1060,940
"1876","51003010802","51003","Albemarle",820,760,680,460,404,928,852,812,680,441.333333333333,1040,944,944,900,480
"1877","51800075703","51800","Suffolk",680,680,520,520,604,796,744,624,604,604,912,812,732,672,604
"1878","51095080402","51095","James City",740,740,700,660,580,896,868,756,720,636,1055,1005,880,820,696
"1879","51059470400","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"1880","51199051000","51199","York",813.33937281746,730.30943234127,628.41263640873,578.119944940476,490.980423280423,906.17876984127,836.475257936508,734.315758928571,673.671609623016,574.23897707231,1015.08906746032,941.491845238095,849.456669146826,784.521450892857,671.005996472663
"1881","51145500300","51145","Powhatan",580,560,540,500,520,688,668,664,604,528,800,780,740,720,540
"1882","51047930300","51047","Culpeper",900,736,500,500,515,908,808,700,604,601,920,880,880,800,690
"1883","51059416200","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"1884","51680000700","51680","Lynchburg",420,420,320,320,320,660,636,516,496,464,796,796,744,652,560
"1885","51035080501","51035","Carroll",460,390,413.333333333333,413.333333333333,450,460,390,413.333333333333,413.333333333333,450,460,390,413.333333333333,413.333333333333,450
"1886","51650011100","51650","Hampton",520,520,420,380,360,784,772,640,588,460,1064,1064,876,800,600
"1887","51185020302","51185","Tazewell",548,524,504,472,407.25,548,524,504,472,407.25,548,524,504,472,407.25
"1888","51019030403","51019","Bedford",560,560,500,500,380,560,560,500,500,380,560,560,500,500,380
"1889","51810040600","51810","Virginia Beach",725,640,600,580,400,996,916,836,792,660,1320,1200,1060,1060,940
"1890","51121020201","51121","Montgomery",600,600,580,500,560,756,752,728,632,560,880,880,880,765,560
"1891","51061930102","51061","Fauquier",1216,1216,708,708,519.857142857143,1216,1216,800,764,696.714285714286,1216,1216,896,820,862
"1892","51013102702","51013","Arlington",1000,1000,1000,1000,1388,1788,1756,1528,1428,1412,2040,2040,1776,1620,1440
"1893","51061930206","51061","Fauquier",1216,1216,708,708,519.857142857143,1216,1216,800,764,696.714285714286,1216,1216,896,820,862
"1894","51115951401","51115","Mathews",837.553190476191,747.055571428572,592.088095238095,549.705714285714,514.733333333333,893.511904761905,805.971428571429,687.042857142857,627.609523809524,573.555555555556,960.598809523809,860.807142857143,778.995238095238,717.364285714286,639.677777777778
"1895","51550020814","51550","Chesapeake",740,740,500,500,428,1008,920,760,704,620,1216,1176,1056,936,856
"1896","51061930205","51061","Fauquier",1216,1216,708,708,519.857142857143,1216,1216,800,764,696.714285714286,1216,1216,896,820,862
"1897","51041100804","51041","Chesterfield",827.08,827.08,576,576,516,1032,992,848,808,724,1248,1200,1088,1020,920
"1898","51680001800","51680","Lynchburg",420,420,320,320,320,660,636,516,496,464,796,796,744,652,560
"1899","51171040502","51171","Shenandoah",540,420,420,420,800,632,592,592,588,800,800,800,800,800,800
"1900","51087200144","51087","Henrico",620,580,520,460,400,1040,964,796,768,624,1738,1562,1298,1480,1000
"1901","51147930302","51147","Prince Edward",657.846240079365,616.035724206349,517.035142857143,487.203714285714,471.076388888889,770.511904761905,719.046626984127,613.998285714286,580.136285714286,557.020833333333,884.19246031746,835.806547619048,701.954571428571,674.836857142857,636.294642857143
"1902","51800075401","51800","Suffolk",680,680,520,520,604,796,744,624,604,604,912,812,732,672,604
"1903","51810043800","51810","Virginia Beach",725,640,600,580,400,996,916,836,792,660,1320,1200,1060,1060,940
"1904","51175200402","51175","Southampton",750.885,746.718333333333,440,440,440,940,902.833333333333,440,440,440,1130.66666666667,1065.5,440,440,440
"1905","51149850502","51149","Prince George",766.462666666667,741.973777777778,573.045833333333,550.404166666667,524.233333333333,940.666666666667,892.311111111111,739.908333333333,713.754166666667,644.833333333333,1177.65555555556,1101.1,943.554166666667,952.3875,791.566666666667
"1906","51071930300","51071","Giles",541.333333333333,528,511,467,340,593.333333333333,578.666666666667,548,500,340,634.666666666667,621.333333333333,586,533.25,340
"1907","51105950100","51105","Lee",591.111111111111,560,545.925925925926,508.148148148148,443.703703703704,594.074074074074,564.740740740741,548.888888888889,514.074074074074,446.666666666667,600,571.851851851852,551.851851851852,520,449.62962962963
"1908","51735340200","51735","Poquoson",773.624398759921,644.578024751984,546.28093687996,512.074986235119,424.665105820106,887.51691468254,811.085481150794,706.212273065476,654.129013516865,538.759744268078,1013.03337797619,958.314627976191,860.566945064484,794.555362723214,673.071499118166
"1909","51019030202","51019","Bedford",560,560,500,500,380,560,560,500,500,380,560,560,500,500,380
"1910","51089010601","51089","Henry",520,520,368,348,413.333333333333,520,520,432,424,413.333333333333,520,520,500,500,413.333333333333
"1911","51630000500","51630","Fredericksburg",696.666666666667,636,387.333333333333,379.333333333333,436,838,741.333333333333,606.666666666667,576,546.666666666667,963,838.666666666667,745.333333333333,732,660
"1912","51153901011","51153","Prince William",800,720,640,640,500,1224,1180,1076,1028,792,1616,1540,1452,1360,1200
"1913","51079030202","51079","Greene",708,788,600,560,320,799,788,692,580,380,900,788,788,600,440
"1914","51690000500","51690","Martinsville",540,520,500,480,480,540,520,500,480,480,540,520,500,480,480
"1915","51600300500","51600","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"1916","51089010500","51089","Henry",520,520,368,348,413.333333333333,520,520,432,424,413.333333333333,520,520,500,500,413.333333333333
"1917","51077060102","51077","Grayson",420,380,340,340,345,420,380,340,340,345,420,380,340,340,345
"1918","51107610505","51107","Loudoun",1180,1180,1000,992,500,1556,1488,1360,1280,1156,1820,1780,1720,1640,1600
"1919","51113930101","51113","Madison",720,600,600,600,526.75,720,600,600,600,566.25,720,600,600,600,607.5
"1920","51740210500","51740","Portsmouth",696.833333333333,613.333333333333,503.333333333333,480,425.333333333333,890,813.333333333333,704,665.333333333333,568,1082,1002,907.333333333333,851.333333333333,725
"1921","51069051104","51069","Frederick",700,680,500,500,280,812,788,624,600,508,1024,984,944,864,864
"1922","51063920201","51063","Floyd",556,514,458.888888888889,445.555555555555,477.666666666667,796,729.2,570.222222222222,532.222222222222,477.666666666667,960,878,676.222222222222,610.388888888889,478.333333333333
"1923","51171040102","51171","Shenandoah",540,420,420,420,800,632,592,592,588,800,800,800,800,800,800
"1924","51107611030","51107","Loudoun",1180,1180,1000,992,500,1556,1488,1360,1280,1156,1820,1780,1720,1640,1600
"1925","51107610201","51107","Loudoun",1180,1180,1000,992,500,1556,1488,1360,1280,1156,1820,1780,1720,1640,1600
"1926","51127700302","51127","New Kent",756,676,676,596,596,756,676,676,596,596,756,676,676,596,596
"1927","51103030302","51103","Lancaster",829.948158730159,746.108476190476,547.465079365079,509.231428571429,521.786666666667,875.134920634921,780.076190476191,639.552380952381,580.374603174603,562.311111111111,928.153174603175,813.847619047619,721.179365079365,661.028571428571,608.075555555556
"1928","51073100102","51073","Gloucester",845.158222222222,748.002666666667,636.711111111111,590.18,507.68,911.888888888889,831.866666666667,734.533333333333,674.844444444444,584.8,993.044444444444,907.766666666667,836.811111111111,773.7,671.28
"1929","51059480801","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"1930","51093280300","51093","Isle of Wight",1100,1100,400,400,468,1100,1100,700,588,468,1100,1100,1000,780,468
"1931","51680001000","51680","Lynchburg",420,420,320,320,320,660,636,516,496,464,796,796,744,652,560
"1932","51059451900","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"1933","51680000204","51680","Lynchburg",420,420,320,320,320,660,636,516,496,464,796,796,744,652,560
"1934","51059480901","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"1935","51095080208","51095","James City",740,740,700,660,580,896,868,756,720,636,1055,1005,880,820,696
"1936","51135980100","51135","Nottoway",723.234513888889,694.477569444444,540.937666666667,527.701,526.084722222222,842.983333333333,799.643055555556,637.271333333333,612.762333333333,616.895833333333,967.647222222222,923.195833333333,718.523666666667,696.433,702.8125
"1937","51195931000","51195","Wise",595,560,543.333333333333,513.333333333333,468.333333333333,596.666666666667,562.666666666667,545,516.666666666667,470,600,566.666666666667,546.666666666667,520,471.666666666667
"1938","51063920202","51063","Floyd",556,514,458.888888888889,445.555555555555,477.666666666667,796,729.2,570.222222222222,532.222222222222,477.666666666667,960,878,676.222222222222,610.388888888889,478.333333333333
"1939","51179010103","51179","Stafford",600,600,368,384,420,856,832,716,712,596,1048,1048,928,908,780
"1940","51019030605","51019","Bedford",560,560,500,500,380,560,560,500,500,380,560,560,500,500,380
"1941","51133020200","51133","Northumberland",834.69876814059,752.171018707483,528.107794784581,492.389591836735,520.865,868.36720521542,771.065136054422,617.065986394558,557.937811791383,550.057407407407,907.26804138322,789.896513605442,691.037641723356,629.46862244898,582.736759259259
"1942","51103030301","51103","Lancaster",829.948158730159,746.108476190476,547.465079365079,509.231428571429,521.786666666667,875.134920634921,780.076190476191,639.552380952381,580.374603174603,562.311111111111,928.153174603175,813.847619047619,721.179365079365,661.028571428571,608.075555555556
"1943","51059452600","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"1944","51013102200","51013","Arlington",1000,1000,1000,1000,1388,1788,1756,1528,1428,1412,2040,2040,1776,1620,1440
"1945","51059482100","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"1946","51019030601","51019","Bedford",560,560,500,500,380,560,560,500,500,380,560,560,500,500,380
"1947","51053980100","51053","Dinwiddie",783.54,766.873333333333,569.5,564.5,564.666666666667,904,867.333333333333,717,694.5,670,1030.66666666667,990,846.5,818.5,770
"1948","51700031901","51700","Newport News",916,580,500,500,340,948,804,716,680,536,980,920,880,820,750
"1949","51059452200","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"1950","51139030500","51139","Page",678,644.666666666667,609.333333333333,550,527.791666666667,729.833333333333,698,672,592.666666666667,555.708333333333,801.333333333333,762.666666666667,749.333333333333,653.333333333333,584.583333333333
