"geoid","year","NAME","measure","region_type","value"
24033803512,2019,"Census Tract 8035.12, Prince George's County, Maryland","average_years_schooling","tract",14.1914216145346
24033803513,2019,"Census Tract 8035.13, Prince George's County, Maryland","average_years_schooling","tract",14.3630935042237
24033803514,2019,"Census Tract 8035.14, Prince George's County, Maryland","average_years_schooling","tract",15.1629504796474
24033803516,2019,"Census Tract 8035.16, Prince George's County, Maryland","average_years_schooling","tract",14.368482188952
24033803519,2019,"Census Tract 8035.19, Prince George's County, Maryland","average_years_schooling","tract",14.0608163265306
24033803520,2019,"Census Tract 8035.20, Prince George's County, Maryland","average_years_schooling","tract",14.3381748424226
24033803521,2019,"Census Tract 8035.21, Prince George's County, Maryland","average_years_schooling","tract",15.5176161919041
24033803522,2019,"Census Tract 8035.22, Prince George's County, Maryland","average_years_schooling","tract",14.3727369542066
24033803523,2019,"Census Tract 8035.23, Prince George's County, Maryland","average_years_schooling","tract",14.1950253485425
24033803524,2019,"Census Tract 8035.24, Prince George's County, Maryland","average_years_schooling","tract",13.5802549852893
24033803525,2019,"Census Tract 8035.25, Prince George's County, Maryland","average_years_schooling","tract",13.3994366197183
24033803526,2019,"Census Tract 8035.26, Prince George's County, Maryland","average_years_schooling","tract",14.529280948851
24033803527,2019,"Census Tract 8035.27, Prince George's County, Maryland","average_years_schooling","tract",14.1009002250563
24033803601,2019,"Census Tract 8036.01, Prince George's County, Maryland","average_years_schooling","tract",13.5167923235093
24033803602,2019,"Census Tract 8036.02, Prince George's County, Maryland","average_years_schooling","tract",13.3454005934718
24033803605,2019,"Census Tract 8036.05, Prince George's County, Maryland","average_years_schooling","tract",13.1950605778192
24033803606,2019,"Census Tract 8036.06, Prince George's County, Maryland","average_years_schooling","tract",12.6433491175204
24033803607,2019,"Census Tract 8036.07, Prince George's County, Maryland","average_years_schooling","tract",12.776606772633
24033803608,2019,"Census Tract 8036.08, Prince George's County, Maryland","average_years_schooling","tract",13.1155938349955
24033803610,2019,"Census Tract 8036.10, Prince George's County, Maryland","average_years_schooling","tract",13.1418918918919
24033803612,2019,"Census Tract 8036.12, Prince George's County, Maryland","average_years_schooling","tract",13.2081745023295
24033803613,2019,"Census Tract 8036.13, Prince George's County, Maryland","average_years_schooling","tract",12.8550546752957
24033803700,2019,"Census Tract 8037, Prince George's County, Maryland","average_years_schooling","tract",12.2462219906201
24033803801,2019,"Census Tract 8038.01, Prince George's County, Maryland","average_years_schooling","tract",11.6854514088557
24033803803,2019,"Census Tract 8038.03, Prince George's County, Maryland","average_years_schooling","tract",12.2434908389585
24033803900,2019,"Census Tract 8039, Prince George's County, Maryland","average_years_schooling","tract",11.3699386503067
24033804001,2019,"Census Tract 8040.01, Prince George's County, Maryland","average_years_schooling","tract",12.8828518420355
24033804002,2019,"Census Tract 8040.02, Prince George's County, Maryland","average_years_schooling","tract",12.5983522142122
24033804101,2019,"Census Tract 8041.01, Prince George's County, Maryland","average_years_schooling","tract",13.3228882833787
24033804102,2019,"Census Tract 8041.02, Prince George's County, Maryland","average_years_schooling","tract",12.8013683753258
24033804200,2019,"Census Tract 8042, Prince George's County, Maryland","average_years_schooling","tract",15.9542483660131
24033804300,2019,"Census Tract 8043, Prince George's County, Maryland","average_years_schooling","tract",12.4632468553459
24033804400,2019,"Census Tract 8044, Prince George's County, Maryland","average_years_schooling","tract",12.6719811813905
24033804600,2019,"Census Tract 8046, Prince George's County, Maryland","average_years_schooling","tract",12.891233101188
24033804700,2019,"Census Tract 8047, Prince George's County, Maryland","average_years_schooling","tract",14.0813829787234
24033804801,2019,"Census Tract 8048.01, Prince George's County, Maryland","average_years_schooling","tract",12.9833974975938
24033804802,2019,"Census Tract 8048.02, Prince George's County, Maryland","average_years_schooling","tract",11.707075064711
24033804900,2019,"Census Tract 8049, Prince George's County, Maryland","average_years_schooling","tract",12.7177325581395
24033805000,2019,"Census Tract 8050, Prince George's County, Maryland","average_years_schooling","tract",12.9320790816327
24033805101,2019,"Census Tract 8051.01, Prince George's County, Maryland","average_years_schooling","tract",11.608893557423
24033805201,2019,"Census Tract 8052.01, Prince George's County, Maryland","average_years_schooling","tract",12.1535857186827
24033805202,2019,"Census Tract 8052.02, Prince George's County, Maryland","average_years_schooling","tract",13.2755786648776
24033805500,2019,"Census Tract 8055, Prince George's County, Maryland","average_years_schooling","tract",11.4855338223309
24033805601,2019,"Census Tract 8056.01, Prince George's County, Maryland","average_years_schooling","tract",9.54535815268614
24033805602,2019,"Census Tract 8056.02, Prince George's County, Maryland","average_years_schooling","tract",8.9524134169621
24033805700,2019,"Census Tract 8057, Prince George's County, Maryland","average_years_schooling","tract",11.5974704107682
24033805801,2019,"Census Tract 8058.01, Prince George's County, Maryland","average_years_schooling","tract",11.9026685393258
24033805802,2019,"Census Tract 8058.02, Prince George's County, Maryland","average_years_schooling","tract",11.4058842652796
24033805904,2019,"Census Tract 8059.04, Prince George's County, Maryland","average_years_schooling","tract",13.3095238095238
24033805906,2019,"Census Tract 8059.06, Prince George's County, Maryland","average_years_schooling","tract",11.8889318885449
24033805907,2019,"Census Tract 8059.07, Prince George's County, Maryland","average_years_schooling","tract",12.1938183060109
24033805908,2019,"Census Tract 8059.08, Prince George's County, Maryland","average_years_schooling","tract",13.5163537250151
24033805909,2019,"Census Tract 8059.09, Prince George's County, Maryland","average_years_schooling","tract",14.131103515625
24033806000,2019,"Census Tract 8060, Prince George's County, Maryland","average_years_schooling","tract",12.1740623349181
24033806100,2019,"Census Tract 8061, Prince George's County, Maryland","average_years_schooling","tract",13.702868852459
24033806200,2019,"Census Tract 8062, Prince George's County, Maryland","average_years_schooling","tract",14.6812478806375
24033806300,2019,"Census Tract 8063, Prince George's County, Maryland","average_years_schooling","tract",13.611214953271
24033806400,2019,"Census Tract 8064, Prince George's County, Maryland","average_years_schooling","tract",16.1418406072106
24033806501,2019,"Census Tract 8065.01, Prince George's County, Maryland","average_years_schooling","tract",11.7774875946722
24033806601,2019,"Census Tract 8066.01, Prince George's County, Maryland","average_years_schooling","tract",11.150956284153
24033806602,2019,"Census Tract 8066.02, Prince George's County, Maryland","average_years_schooling","tract",12.0225284919163
24033806706,2019,"Census Tract 8067.06, Prince George's County, Maryland","average_years_schooling","tract",14.17848791894
24033806708,2019,"Census Tract 8067.08, Prince George's County, Maryland","average_years_schooling","tract",14.9475940265487
24033806710,2019,"Census Tract 8067.10, Prince George's County, Maryland","average_years_schooling","tract",14.6306339772164
24033806711,2019,"Census Tract 8067.11, Prince George's County, Maryland","average_years_schooling","tract",13.5414664981037
24033806712,2019,"Census Tract 8067.12, Prince George's County, Maryland","average_years_schooling","tract",14.4139718076285
24033806713,2019,"Census Tract 8067.13, Prince George's County, Maryland","average_years_schooling","tract",13.0294985250737
24033806714,2019,"Census Tract 8067.14, Prince George's County, Maryland","average_years_schooling","tract",13.328016852242
24033806800,2019,"Census Tract 8068, Prince George's County, Maryland","average_years_schooling","tract",13.9372327428222
24033806900,2019,"Census Tract 8069, Prince George's County, Maryland","average_years_schooling","tract",12.9163029525032
24033807000,2019,"Census Tract 8070, Prince George's County, Maryland","average_years_schooling","tract",14.2557162071284
24033807102,2019,"Census Tract 8071.02, Prince George's County, Maryland","average_years_schooling","tract",14.5717344753747
24033807200,2019,"Census Tract 8072, Prince George's County, Maryland","average_years_schooling","tract",13.1798561151079
24033807301,2019,"Census Tract 8073.01, Prince George's County, Maryland","average_years_schooling","tract",15.2001776198934
24033807304,2019,"Census Tract 8073.04, Prince George's County, Maryland","average_years_schooling","tract",12.9374639769452
24033807305,2019,"Census Tract 8073.05, Prince George's County, Maryland","average_years_schooling","tract",13.136396011396
24033807404,2019,"Census Tract 8074.04, Prince George's County, Maryland","average_years_schooling","tract",13.4364458567587
24033807405,2019,"Census Tract 8074.05, Prince George's County, Maryland","average_years_schooling","tract",14.1688989784336
24033807407,2019,"Census Tract 8074.07, Prince George's County, Maryland","average_years_schooling","tract",14.3957478955321
24033807408,2019,"Census Tract 8074.08, Prince George's County, Maryland","average_years_schooling","tract",15.0892523364486
24033807409,2019,"Census Tract 8074.09, Prince George's County, Maryland","average_years_schooling","tract",13.2602884277172
24033807410,2019,"Census Tract 8074.10, Prince George's County, Maryland","average_years_schooling","tract",13.9087671232877
11001000100,2019,"Census Tract 1, District of Columbia, District of Columbia","average_years_schooling","tract",16.9941397093296
11001000201,2019,"Census Tract 2.01, District of Columbia, District of Columbia","average_years_schooling","tract",12.9325551232166
11001000202,2019,"Census Tract 2.02, District of Columbia, District of Columbia","average_years_schooling","tract",15.7386519944979
11001000300,2019,"Census Tract 3, District of Columbia, District of Columbia","average_years_schooling","tract",16.8021582733813
11001000400,2019,"Census Tract 4, District of Columbia, District of Columbia","average_years_schooling","tract",16.5299401197605
11001000501,2019,"Census Tract 5.01, District of Columbia, District of Columbia","average_years_schooling","tract",17.4240967848857
11001000502,2019,"Census Tract 5.02, District of Columbia, District of Columbia","average_years_schooling","tract",17.2863481228669
11001000600,2019,"Census Tract 6, District of Columbia, District of Columbia","average_years_schooling","tract",16.8264365098132
11001000701,2019,"Census Tract 7.01, District of Columbia, District of Columbia","average_years_schooling","tract",17.2728574155373
11001000702,2019,"Census Tract 7.02, District of Columbia, District of Columbia","average_years_schooling","tract",16.384858044164
