STATEFP,COUNTYFP,TRACTCE,PUMA5CE,fips,income_cat,hh_size,ccc_avg
51,059,481101,59307,51059481101,"$125,000 to $149,999",3,1352.75
51,059,481101,59307,51059481101,"$150,000 to $199,999",3,1257.11
51,059,481101,59307,51059481101,"$200,000 or more",3,1249.81
51,059,481101,59307,51059481101,"Less than $10,000",4,1072
51,059,481101,59307,51059481101,"$25,000 to $29,999",4,NA
51,059,481101,59307,51059481101,"$30,000 to $34,999",4,NA
51,059,481101,59307,51059481101,"$35,000 to $39,999",4,NA
51,059,481101,59307,51059481101,"$40,000 to $44,999",4,1104.15
51,059,481101,59307,51059481101,"$45,000 to $49,999",4,1132.21
51,059,481101,59307,51059481101,"$50,000 to $59,999",4,1072
51,059,481101,59307,51059481101,"$60,000 to $74,999",4,1072
51,059,481101,59307,51059481101,"$75,000 to $99,999",4,1289.5
51,059,481101,59307,51059481101,"$100,000 to $124,999",4,1250.89
51,059,481101,59307,51059481101,"$125,000 to $149,999",4,1195.65
51,059,481101,59307,51059481101,"$150,000 to $199,999",4,1134.35
51,059,481101,59307,51059481101,"$200,000 or more",4,1156.22
51,059,481101,59307,51059481101,"Less than $10,000",5,NA
51,059,481101,59307,51059481101,"$25,000 to $29,999",5,NA
51,059,481101,59307,51059481101,"$30,000 to $34,999",5,NA
51,059,481101,59307,51059481101,"$35,000 to $39,999",5,NA
51,059,481101,59307,51059481101,"$40,000 to $44,999",5,NA
51,059,481101,59307,51059481101,"$45,000 to $49,999",5,NA
51,059,481101,59307,51059481101,"$50,000 to $59,999",5,NA
51,059,481101,59307,51059481101,"$60,000 to $74,999",5,NA
51,059,481101,59307,51059481101,"$75,000 to $99,999",5,1072
51,059,481101,59307,51059481101,"$100,000 to $124,999",5,1072
51,059,481101,59307,51059481101,"$125,000 to $149,999",5,1311.33
51,059,481101,59307,51059481101,"$150,000 to $199,999",5,1169.25
51,059,481101,59307,51059481101,"$200,000 or more",5,1097.86
51,059,481101,59307,51059481101,"Less than $10,000",6,NA
51,059,481101,59307,51059481101,"$25,000 to $29,999",6,NA
51,059,481101,59307,51059481101,"$30,000 to $34,999",6,NA
51,059,481101,59307,51059481101,"$35,000 to $39,999",6,NA
51,059,481101,59307,51059481101,"$40,000 to $44,999",6,NA
51,059,481101,59307,51059481101,"$45,000 to $49,999",6,1179.98
51,059,481101,59307,51059481101,"$50,000 to $59,999",6,NA
51,059,481101,59307,51059481101,"$60,000 to $74,999",6,NA
51,059,481101,59307,51059481101,"$75,000 to $99,999",6,NA
51,059,481101,59307,51059481101,"$100,000 to $124,999",6,1072
51,059,481101,59307,51059481101,"$125,000 to $149,999",6,NA
51,059,481101,59307,51059481101,"$150,000 to $199,999",6,1141.78
51,059,481101,59307,51059481101,"$200,000 or more",6,1235.85
51,059,481101,59307,51059481101,"Less than $10,000",7,NA
51,059,481101,59307,51059481101,"$25,000 to $29,999",7,NA
51,059,481101,59307,51059481101,"$30,000 to $34,999",7,NA
51,059,481101,59307,51059481101,"$35,000 to $39,999",7,NA
51,059,481101,59307,51059481101,"$40,000 to $44,999",7,NA
51,059,481101,59307,51059481101,"$45,000 to $49,999",7,NA
51,059,481101,59307,51059481101,"$50,000 to $59,999",7,NA
51,059,481101,59307,51059481101,"$60,000 to $74,999",7,1315.56
51,059,481101,59307,51059481101,"$75,000 to $99,999",7,NA
51,059,481101,59307,51059481101,"$100,000 to $124,999",7,NA
51,059,481101,59307,51059481101,"$125,000 to $149,999",7,1216.81
51,059,481101,59307,51059481101,"$150,000 to $199,999",7,1072
51,059,481101,59307,51059481101,"$200,000 or more",7,1208.65
51,059,481102,59307,51059481102,"Less than $10,000",2,1072
51,059,481102,59307,51059481102,"$25,000 to $29,999",2,NA
51,059,481102,59307,51059481102,"$30,000 to $34,999",2,NA
51,059,481102,59307,51059481102,"$35,000 to $39,999",2,1072
51,059,481102,59307,51059481102,"$40,000 to $44,999",2,NA
51,059,481102,59307,51059481102,"$45,000 to $49,999",2,1072
51,059,481102,59307,51059481102,"$50,000 to $59,999",2,NA
51,059,481102,59307,51059481102,"$60,000 to $74,999",2,NA
51,059,481102,59307,51059481102,"$75,000 to $99,999",2,1072
51,059,481102,59307,51059481102,"$100,000 to $124,999",2,NA
51,059,481102,59307,51059481102,"$125,000 to $149,999",2,NA
51,059,481102,59307,51059481102,"$150,000 to $199,999",2,1072
51,059,481102,59307,51059481102,"$200,000 or more",2,NA
51,059,481102,59307,51059481102,"Less than $10,000",3,NA
51,059,481102,59307,51059481102,"$25,000 to $29,999",3,1072
51,059,481102,59307,51059481102,"$30,000 to $34,999",3,1140.87
51,059,481102,59307,51059481102,"$35,000 to $39,999",3,1532
51,059,481102,59307,51059481102,"$40,000 to $44,999",3,1396.17
51,059,481102,59307,51059481102,"$45,000 to $49,999",3,1072
51,059,481102,59307,51059481102,"$50,000 to $59,999",3,NA
51,059,481102,59307,51059481102,"$60,000 to $74,999",3,1228.81
51,059,481102,59307,51059481102,"$75,000 to $99,999",3,1390.03
51,059,481102,59307,51059481102,"$100,000 to $124,999",3,1412.37
51,059,481102,59307,51059481102,"$125,000 to $149,999",3,1352.75
51,059,481102,59307,51059481102,"$150,000 to $199,999",3,1257.11
51,059,481102,59307,51059481102,"$200,000 or more",3,1249.81
51,059,481102,59307,51059481102,"Less than $10,000",4,1072
51,059,481102,59307,51059481102,"$25,000 to $29,999",4,NA
51,059,481102,59307,51059481102,"$30,000 to $34,999",4,NA
51,059,481102,59307,51059481102,"$35,000 to $39,999",4,NA
51,059,481102,59307,51059481102,"$40,000 to $44,999",4,1104.15
51,059,481102,59307,51059481102,"$45,000 to $49,999",4,1132.21
51,059,481102,59307,51059481102,"$50,000 to $59,999",4,1072
51,059,481102,59307,51059481102,"$60,000 to $74,999",4,1072
51,059,481102,59307,51059481102,"$75,000 to $99,999",4,1289.5
51,059,481102,59307,51059481102,"$100,000 to $124,999",4,1250.89
51,059,481102,59307,51059481102,"$125,000 to $149,999",4,1195.65
51,059,481102,59307,51059481102,"$150,000 to $199,999",4,1134.35
51,059,481102,59307,51059481102,"$200,000 or more",4,1156.22
51,059,481102,59307,51059481102,"Less than $10,000",5,NA
51,059,481102,59307,51059481102,"$25,000 to $29,999",5,NA
51,059,481102,59307,51059481102,"$30,000 to $34,999",5,NA
51,059,481102,59307,51059481102,"$35,000 to $39,999",5,NA
51,059,481102,59307,51059481102,"$40,000 to $44,999",5,NA
51,059,481102,59307,51059481102,"$45,000 to $49,999",5,NA
51,059,481102,59307,51059481102,"$50,000 to $59,999",5,NA
51,059,481102,59307,51059481102,"$60,000 to $74,999",5,NA
51,059,481102,59307,51059481102,"$75,000 to $99,999",5,1072
51,059,481102,59307,51059481102,"$100,000 to $124,999",5,1072
51,059,481102,59307,51059481102,"$125,000 to $149,999",5,1311.33
51,059,481102,59307,51059481102,"$150,000 to $199,999",5,1169.25
51,059,481102,59307,51059481102,"$200,000 or more",5,1097.86
51,059,481102,59307,51059481102,"Less than $10,000",6,NA
51,059,481102,59307,51059481102,"$25,000 to $29,999",6,NA
51,059,481102,59307,51059481102,"$30,000 to $34,999",6,NA
51,059,481102,59307,51059481102,"$35,000 to $39,999",6,NA
51,059,481102,59307,51059481102,"$40,000 to $44,999",6,NA
51,059,481102,59307,51059481102,"$45,000 to $49,999",6,1179.98
51,059,481102,59307,51059481102,"$50,000 to $59,999",6,NA
51,059,481102,59307,51059481102,"$60,000 to $74,999",6,NA
51,059,481102,59307,51059481102,"$75,000 to $99,999",6,NA
51,059,481102,59307,51059481102,"$100,000 to $124,999",6,1072
51,059,481102,59307,51059481102,"$125,000 to $149,999",6,NA
51,059,481102,59307,51059481102,"$150,000 to $199,999",6,1141.78
51,059,481102,59307,51059481102,"$200,000 or more",6,1235.85
51,059,481102,59307,51059481102,"Less than $10,000",7,NA
51,059,481102,59307,51059481102,"$25,000 to $29,999",7,NA
51,059,481102,59307,51059481102,"$30,000 to $34,999",7,NA
51,059,481102,59307,51059481102,"$35,000 to $39,999",7,NA
51,059,481102,59307,51059481102,"$40,000 to $44,999",7,NA
51,059,481102,59307,51059481102,"$45,000 to $49,999",7,NA
51,059,481102,59307,51059481102,"$50,000 to $59,999",7,NA
51,059,481102,59307,51059481102,"$60,000 to $74,999",7,1315.56
51,059,481102,59307,51059481102,"$75,000 to $99,999",7,NA
51,059,481102,59307,51059481102,"$100,000 to $124,999",7,NA
51,059,481102,59307,51059481102,"$125,000 to $149,999",7,1216.81
51,059,481102,59307,51059481102,"$150,000 to $199,999",7,1072
51,059,481102,59307,51059481102,"$200,000 or more",7,1208.65
51,059,481103,59307,51059481103,"Less than $10,000",2,1072
51,059,481103,59307,51059481103,"$25,000 to $29,999",2,NA
51,059,481103,59307,51059481103,"$30,000 to $34,999",2,NA
51,059,481103,59307,51059481103,"$35,000 to $39,999",2,1072
51,059,481103,59307,51059481103,"$40,000 to $44,999",2,NA
51,059,481103,59307,51059481103,"$45,000 to $49,999",2,1072
51,059,481103,59307,51059481103,"$50,000 to $59,999",2,NA
51,059,481103,59307,51059481103,"$60,000 to $74,999",2,NA
51,059,481103,59307,51059481103,"$75,000 to $99,999",2,1072
51,059,481103,59307,51059481103,"$100,000 to $124,999",2,NA
51,059,481103,59307,51059481103,"$125,000 to $149,999",2,NA
51,059,481103,59307,51059481103,"$150,000 to $199,999",2,1072
51,059,481103,59307,51059481103,"$200,000 or more",2,NA
51,059,481103,59307,51059481103,"Less than $10,000",3,NA
51,059,481103,59307,51059481103,"$25,000 to $29,999",3,1072
51,059,481103,59307,51059481103,"$30,000 to $34,999",3,1140.87
51,059,481103,59307,51059481103,"$35,000 to $39,999",3,1532
51,059,481103,59307,51059481103,"$40,000 to $44,999",3,1396.17
51,059,481103,59307,51059481103,"$45,000 to $49,999",3,1072
51,059,481103,59307,51059481103,"$50,000 to $59,999",3,NA
51,059,481103,59307,51059481103,"$60,000 to $74,999",3,1228.81
51,059,481103,59307,51059481103,"$75,000 to $99,999",3,1390.03
51,059,481103,59307,51059481103,"$100,000 to $124,999",3,1412.37
51,059,481103,59307,51059481103,"$125,000 to $149,999",3,1352.75
51,059,481103,59307,51059481103,"$150,000 to $199,999",3,1257.11
51,059,481103,59307,51059481103,"$200,000 or more",3,1249.81
51,059,481103,59307,51059481103,"Less than $10,000",4,1072
51,059,481103,59307,51059481103,"$25,000 to $29,999",4,NA
51,059,481103,59307,51059481103,"$30,000 to $34,999",4,NA
51,059,481103,59307,51059481103,"$35,000 to $39,999",4,NA
51,059,481103,59307,51059481103,"$40,000 to $44,999",4,1104.15
51,059,481103,59307,51059481103,"$45,000 to $49,999",4,1132.21
51,059,481103,59307,51059481103,"$50,000 to $59,999",4,1072
51,059,481103,59307,51059481103,"$60,000 to $74,999",4,1072
51,059,481103,59307,51059481103,"$75,000 to $99,999",4,1289.5
51,059,481103,59307,51059481103,"$100,000 to $124,999",4,1250.89
51,059,481103,59307,51059481103,"$125,000 to $149,999",4,1195.65
51,059,481103,59307,51059481103,"$150,000 to $199,999",4,1134.35
51,059,481103,59307,51059481103,"$200,000 or more",4,1156.22
51,059,481103,59307,51059481103,"Less than $10,000",5,NA
51,059,481103,59307,51059481103,"$25,000 to $29,999",5,NA
51,059,481103,59307,51059481103,"$30,000 to $34,999",5,NA
51,059,481103,59307,51059481103,"$35,000 to $39,999",5,NA
51,059,481103,59307,51059481103,"$40,000 to $44,999",5,NA
51,059,481103,59307,51059481103,"$45,000 to $49,999",5,NA
51,059,481103,59307,51059481103,"$50,000 to $59,999",5,NA
51,059,481103,59307,51059481103,"$60,000 to $74,999",5,NA
51,059,481103,59307,51059481103,"$75,000 to $99,999",5,1072
51,059,481103,59307,51059481103,"$100,000 to $124,999",5,1072
51,059,481103,59307,51059481103,"$125,000 to $149,999",5,1311.33
51,059,481103,59307,51059481103,"$150,000 to $199,999",5,1169.25
51,059,481103,59307,51059481103,"$200,000 or more",5,1097.86
51,059,481103,59307,51059481103,"Less than $10,000",6,NA
51,059,481103,59307,51059481103,"$25,000 to $29,999",6,NA
51,059,481103,59307,51059481103,"$30,000 to $34,999",6,NA
51,059,481103,59307,51059481103,"$35,000 to $39,999",6,NA
51,059,481103,59307,51059481103,"$40,000 to $44,999",6,NA
51,059,481103,59307,51059481103,"$45,000 to $49,999",6,1179.98
51,059,481103,59307,51059481103,"$50,000 to $59,999",6,NA
51,059,481103,59307,51059481103,"$60,000 to $74,999",6,NA
51,059,481103,59307,51059481103,"$75,000 to $99,999",6,NA
51,059,481103,59307,51059481103,"$100,000 to $124,999",6,1072
51,059,481103,59307,51059481103,"$125,000 to $149,999",6,NA
51,059,481103,59307,51059481103,"$150,000 to $199,999",6,1141.78
51,059,481103,59307,51059481103,"$200,000 or more",6,1235.85
51,059,481103,59307,51059481103,"Less than $10,000",7,NA
51,059,481103,59307,51059481103,"$25,000 to $29,999",7,NA
51,059,481103,59307,51059481103,"$30,000 to $34,999",7,NA
51,059,481103,59307,51059481103,"$35,000 to $39,999",7,NA
51,059,481103,59307,51059481103,"$40,000 to $44,999",7,NA
51,059,481103,59307,51059481103,"$45,000 to $49,999",7,NA
51,059,481103,59307,51059481103,"$50,000 to $59,999",7,NA
51,059,481103,59307,51059481103,"$60,000 to $74,999",7,1315.56
51,059,481103,59307,51059481103,"$75,000 to $99,999",7,NA
51,059,481103,59307,51059481103,"$100,000 to $124,999",7,NA
51,059,481103,59307,51059481103,"$125,000 to $149,999",7,1216.81
51,059,481103,59307,51059481103,"$150,000 to $199,999",7,1072
51,059,481103,59307,51059481103,"$200,000 or more",7,1208.65
51,059,481104,59307,51059481104,"Less than $10,000",2,1072
51,059,481104,59307,51059481104,"$25,000 to $29,999",2,NA
51,059,481104,59307,51059481104,"$30,000 to $34,999",2,NA
51,059,481104,59307,51059481104,"$35,000 to $39,999",2,1072
51,059,481104,59307,51059481104,"$40,000 to $44,999",2,NA
51,059,481104,59307,51059481104,"$45,000 to $49,999",2,1072
51,059,481104,59307,51059481104,"$50,000 to $59,999",2,NA
51,059,481104,59307,51059481104,"$60,000 to $74,999",2,NA
51,059,481104,59307,51059481104,"$75,000 to $99,999",2,1072
51,059,481104,59307,51059481104,"$100,000 to $124,999",2,NA
51,059,481104,59307,51059481104,"$125,000 to $149,999",2,NA
51,059,481104,59307,51059481104,"$150,000 to $199,999",2,1072
51,059,481104,59307,51059481104,"$200,000 or more",2,NA
51,059,481104,59307,51059481104,"Less than $10,000",3,NA
51,059,481104,59307,51059481104,"$25,000 to $29,999",3,1072
51,059,481104,59307,51059481104,"$30,000 to $34,999",3,1140.87
51,059,481104,59307,51059481104,"$35,000 to $39,999",3,1532
51,059,481104,59307,51059481104,"$40,000 to $44,999",3,1396.17
51,059,481104,59307,51059481104,"$45,000 to $49,999",3,1072
51,059,481104,59307,51059481104,"$50,000 to $59,999",3,NA
51,059,481104,59307,51059481104,"$60,000 to $74,999",3,1228.81
51,059,481104,59307,51059481104,"$75,000 to $99,999",3,1390.03
51,059,481104,59307,51059481104,"$100,000 to $124,999",3,1412.37
51,059,481104,59307,51059481104,"$125,000 to $149,999",3,1352.75
51,059,481104,59307,51059481104,"$150,000 to $199,999",3,1257.11
51,059,481104,59307,51059481104,"$200,000 or more",3,1249.81
51,059,481104,59307,51059481104,"Less than $10,000",4,1072
51,059,481104,59307,51059481104,"$25,000 to $29,999",4,NA
51,059,481104,59307,51059481104,"$30,000 to $34,999",4,NA
51,059,481104,59307,51059481104,"$35,000 to $39,999",4,NA
51,059,481104,59307,51059481104,"$40,000 to $44,999",4,1104.15
51,059,481104,59307,51059481104,"$45,000 to $49,999",4,1132.21
51,059,481104,59307,51059481104,"$50,000 to $59,999",4,1072
51,059,481104,59307,51059481104,"$60,000 to $74,999",4,1072
51,059,481104,59307,51059481104,"$75,000 to $99,999",4,1289.5
51,059,481104,59307,51059481104,"$100,000 to $124,999",4,1250.89
51,059,481104,59307,51059481104,"$125,000 to $149,999",4,1195.65
51,059,481104,59307,51059481104,"$150,000 to $199,999",4,1134.35
51,059,481104,59307,51059481104,"$200,000 or more",4,1156.22
51,059,481104,59307,51059481104,"Less than $10,000",5,NA
51,059,481104,59307,51059481104,"$25,000 to $29,999",5,NA
51,059,481104,59307,51059481104,"$30,000 to $34,999",5,NA
51,059,481104,59307,51059481104,"$35,000 to $39,999",5,NA
51,059,481104,59307,51059481104,"$40,000 to $44,999",5,NA
51,059,481104,59307,51059481104,"$45,000 to $49,999",5,NA
51,059,481104,59307,51059481104,"$50,000 to $59,999",5,NA
51,059,481104,59307,51059481104,"$60,000 to $74,999",5,NA
51,059,481104,59307,51059481104,"$75,000 to $99,999",5,1072
51,059,481104,59307,51059481104,"$100,000 to $124,999",5,1072
51,059,481104,59307,51059481104,"$125,000 to $149,999",5,1311.33
51,059,481104,59307,51059481104,"$150,000 to $199,999",5,1169.25
51,059,481104,59307,51059481104,"$200,000 or more",5,1097.86
51,059,481104,59307,51059481104,"Less than $10,000",6,NA
51,059,481104,59307,51059481104,"$25,000 to $29,999",6,NA
51,059,481104,59307,51059481104,"$30,000 to $34,999",6,NA
51,059,481104,59307,51059481104,"$35,000 to $39,999",6,NA
51,059,481104,59307,51059481104,"$40,000 to $44,999",6,NA
51,059,481104,59307,51059481104,"$45,000 to $49,999",6,1179.98
51,059,481104,59307,51059481104,"$50,000 to $59,999",6,NA
51,059,481104,59307,51059481104,"$60,000 to $74,999",6,NA
51,059,481104,59307,51059481104,"$75,000 to $99,999",6,NA
51,059,481104,59307,51059481104,"$100,000 to $124,999",6,1072
51,059,481104,59307,51059481104,"$125,000 to $149,999",6,NA
51,059,481104,59307,51059481104,"$150,000 to $199,999",6,1141.78
51,059,481104,59307,51059481104,"$200,000 or more",6,1235.85
51,059,481104,59307,51059481104,"Less than $10,000",7,NA
51,059,481104,59307,51059481104,"$25,000 to $29,999",7,NA
51,059,481104,59307,51059481104,"$30,000 to $34,999",7,NA
51,059,481104,59307,51059481104,"$35,000 to $39,999",7,NA
51,059,481104,59307,51059481104,"$40,000 to $44,999",7,NA
51,059,481104,59307,51059481104,"$45,000 to $49,999",7,NA
51,059,481104,59307,51059481104,"$50,000 to $59,999",7,NA
51,059,481104,59307,51059481104,"$60,000 to $74,999",7,1315.56
51,059,481104,59307,51059481104,"$75,000 to $99,999",7,NA
51,059,481104,59307,51059481104,"$100,000 to $124,999",7,NA
51,059,481104,59307,51059481104,"$125,000 to $149,999",7,1216.81
51,059,481104,59307,51059481104,"$150,000 to $199,999",7,1072
51,059,481104,59307,51059481104,"$200,000 or more",7,1208.65
51,059,481105,59307,51059481105,"Less than $10,000",2,1072
51,059,481105,59307,51059481105,"$25,000 to $29,999",2,NA
51,059,481105,59307,51059481105,"$30,000 to $34,999",2,NA
51,059,481105,59307,51059481105,"$35,000 to $39,999",2,1072
51,059,481105,59307,51059481105,"$40,000 to $44,999",2,NA
51,059,481105,59307,51059481105,"$45,000 to $49,999",2,1072
51,059,481105,59307,51059481105,"$50,000 to $59,999",2,NA
51,059,481105,59307,51059481105,"$60,000 to $74,999",2,NA
51,059,481105,59307,51059481105,"$75,000 to $99,999",2,1072
51,059,481105,59307,51059481105,"$100,000 to $124,999",2,NA
51,059,481105,59307,51059481105,"$125,000 to $149,999",2,NA
51,059,481105,59307,51059481105,"$150,000 to $199,999",2,1072
51,059,481105,59307,51059481105,"$200,000 or more",2,NA
51,059,481105,59307,51059481105,"Less than $10,000",3,NA
51,059,481105,59307,51059481105,"$25,000 to $29,999",3,1072
51,059,481105,59307,51059481105,"$30,000 to $34,999",3,1140.87
51,059,481105,59307,51059481105,"$35,000 to $39,999",3,1532
51,059,481105,59307,51059481105,"$40,000 to $44,999",3,1396.17
51,059,481105,59307,51059481105,"$45,000 to $49,999",3,1072
51,059,481105,59307,51059481105,"$50,000 to $59,999",3,NA
51,059,481105,59307,51059481105,"$60,000 to $74,999",3,1228.81
51,059,481105,59307,51059481105,"$75,000 to $99,999",3,1390.03
51,059,481105,59307,51059481105,"$100,000 to $124,999",3,1412.37
51,059,481105,59307,51059481105,"$125,000 to $149,999",3,1352.75
51,059,481105,59307,51059481105,"$150,000 to $199,999",3,1257.11
51,059,481105,59307,51059481105,"$200,000 or more",3,1249.81
51,059,481105,59307,51059481105,"Less than $10,000",4,1072
